density_radius_cee,min_density_cee,outlier_distance_cee,seeding_distance_cee,w_z_cee,density_radius_che,min_density_che,outlier_distance_che,seeding_distance_che,w_z_che,R1_ee,R2_ee,R3_ee,R1_pi,R2_pi,R3_pi
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,1.110483589657352,1.0,30.0,0.8562099052499063,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,0.9767366413356938,2.017046665246111
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.2744460009063363,1.0461056834140587,1.0,1.0,0.5430556358182727,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,0.9576762486025575,2.1382910718090775
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,1.2131362418267118,1.0,1.63438217244083,1.0,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.0075443803444457,1.8467930961005754
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0929712333215826,4.4959374793013245,3.6084634027227906,23.535926254107075,1.0,0.325750125433456,0.9356302292799076,0.6499999999999999,0.31048223494927074,1.3950281899036991,0.5793735350522055
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,2.509057172734963,0.308833294985067,13.86563518332217,1.0,0.74957306878644,0.325750125433456,0.9356302292799076,0.6499999999999999,0.20709796593788607,0.5015890765360423,9.404858299595142
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,1.6223593772003344,1.0,30.0,1.0,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.100854231051266,1.4106115491157043
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,0.19830790390233188,1.0,25.15303140271436,0.9839411779026209,0.325750125433456,0.9356302292799076,0.6499999999999999,0.20709796593788607,0.4233020858223379,11.367142552738121
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,1.4356922523111717,3.1499235253113547,1.0,0.2,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.0599602065529492,1.5857660345194973
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,0.5125270034907741,6.87549535517743,1.0,0.6537934347423551,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,0.7182574672046641,4.528233539313872
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.1721260508684184,0.01,4.031655412709965,5.3895263905342965,0.2016516961785828,0.325750125433456,0.9356302292799076,0.6499999999999999,1.3231652408419974,0.44398256434072864,7.14937140421905
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0238256484074735,2.651897667118681,12.550897949003865,1.0,0.5733423338645647,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.2559151030028075,0.9094395908800341
